Problem,Package,File,Priority,Line,Description,Rule set,Rule
34,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,150,Access to field `storage` on foreign value `mMission` (degree 1),Design,LawOfDemeter
35,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,151,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
36,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,151,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
37,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,151,Access to field `length` on foreign value `mMission` (degree 1),Design,LawOfDemeter
38,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,152,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
39,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,152,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
40,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,155,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
41,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,157,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
42,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,160,Access to field `recoveryInfo` on foreign value `mMission` (degree 1),Design,LawOfDemeter
43,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,160,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
44,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,171,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
45,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,176,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
46,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,178,Access to field `statusCode` on foreign value `(HttpError) e` (degree 1),Design,LawOfDemeter
47,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadInitializer.java,3,190,Access to field `maxRetry` on foreign value `mMission` (degree 1),Design,LawOfDemeter
1,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMission.java,3,35,"Possible God Class (WMC=147, ATFD=47, TCC=27.731%)",Design,GodClass
1,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,39,Access to field `current` on foreign value `mission` (degree 1),Design,LawOfDemeter
2,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,53,Access to field `maxRetry` on foreign value `mMission` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,60,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,82,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,88,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
6,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,88,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
7,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,90,Access to field `recoveryInfo` on foreign value `mMission` (degree 1),Design,LawOfDemeter
8,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,90,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
9,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,98,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
10,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,98,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
11,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,98,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
12,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,99,Access to field `recoveryInfo` on foreign value `mMission` (degree 1),Design,LawOfDemeter
13,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,99,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
14,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,102,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
15,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,105,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
16,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,108,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
17,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,108,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
18,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,113,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
19,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,118,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
20,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,120,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
21,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,183,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
22,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,192,Access to field `length` on foreign value `mMission` (degree 1),Design,LawOfDemeter
23,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,207,Access to field `length` on foreign value `mMission` (degree 1),Design,LawOfDemeter
24,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,221,Access to field `storage` on foreign value `mMission` (degree 1),Design,LawOfDemeter
25,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,224,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
26,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,224,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
27,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,227,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
28,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,240,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
29,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,242,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
30,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,278,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
31,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,286,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
32,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,286,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
33,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,289,Access to field `urls` on foreign value `mMission` (degree 1),Design,LawOfDemeter
34,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,289,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
35,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,293,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
36,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,305,Call to `getInputStream` on foreign value `mConn` (degree 1),Design,LawOfDemeter
37,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadMissionRecover.java,3,309,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,39,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
2,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,50,Access to field `storage` on foreign value `mMission` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,56,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,56,Access to field `errCode` on foreign value `mMission` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,56,Access to field `ERROR_NOTHING` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
6,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,68,Access to field `position` on foreign value `block` (degree 1),Design,LawOfDemeter
7,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,70,Access to field `position` on foreign value `block` (degree 1),Design,LawOfDemeter
8,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,70,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
9,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,73,Access to field `position` on foreign value `block` (degree 1),Design,LawOfDemeter
10,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,73,Access to field `BLOCK_SIZE` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
11,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,74,Access to field `BLOCK_SIZE` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
12,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,78,Access to field `length` on foreign value `mMission` (degree 1),Design,LawOfDemeter
13,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,79,Access to field `length` on foreign value `mMission` (degree 1),Design,LawOfDemeter
14,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,88,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
15,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,90,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
16,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,91,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
17,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,111,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
18,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,111,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
19,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,113,Call to `getInputStream` on foreign value `mConn` (degree 1),Design,LawOfDemeter
20,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,114,Access to field `BUFFER_SIZE` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
21,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,119,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
22,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,122,Access to field `done` on foreign value `block` (degree 1),Design,LawOfDemeter
23,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,127,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
24,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,128,Access to field `position` on foreign value `block` (degree 1),Design,LawOfDemeter
25,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,131,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
26,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,133,Access to field `statusCode` on foreign value `(HttpError) e` (degree 1),Design,LawOfDemeter
27,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,144,Access to field `maxRetry` on foreign value `mMission` (degree 1),Design,LawOfDemeter
28,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,161,Access to field `errCode` on foreign value `mMission` (degree 1),Design,LawOfDemeter
29,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,161,Access to field `ERROR_NOTHING` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
30,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,161,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
31,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,168,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
32,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnable.java,3,179,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,44,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,56,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,61,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,82,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,83,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
6,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,85,Access to field `unknownLength` on foreign value `mMission` (degree 1),Design,LawOfDemeter
7,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,87,Access to field `done` on foreign value `mMission` (degree 1),Design,LawOfDemeter
8,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,87,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
9,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,87,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
10,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,87,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
11,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,90,Access to field `storage` on foreign value `mMission` (degree 1),Design,LawOfDemeter
12,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,91,Access to field `offsets` on foreign value `mMission` (degree 1),Design,LawOfDemeter
13,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,91,Access to field `current` on foreign value `mMission` (degree 1),Design,LawOfDemeter
14,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,93,Call to `getInputStream` on foreign value `mConn` (degree 1),Design,LawOfDemeter
15,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,95,Access to field `BUFFER_SIZE` on foreign value `DownloadMission` (degree 1),Design,LawOfDemeter
16,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,98,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
17,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,111,Access to field `fallbackResumeOffset` on foreign value `mMission` (degree 1),Design,LawOfDemeter
18,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,113,Access to field `running` on foreign value `mMission` (degree 1),Design,LawOfDemeter
19,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,115,Access to field `statusCode` on foreign value `(HttpError) e` (degree 1),Design,LawOfDemeter
20,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,122,Access to field `maxRetry` on foreign value `mMission` (degree 1),Design,LawOfDemeter
21,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,138,Access to field `fallbackResumeOffset` on foreign value `mMission` (degree 1),Design,LawOfDemeter
22,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\DownloadRunnableFallback.java,3,149,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\FinishedMission.java,3,11,Access to field `source` on foreign value `mission` (degree 1),Design,LawOfDemeter
2,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\FinishedMission.java,3,12,Access to field `length` on foreign value `mission` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\FinishedMission.java,3,13,Access to field `timestamp` on foreign value `mission` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\FinishedMission.java,3,14,Access to field `kind` on foreign value `mission` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.get,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\FinishedMission.java,3,15,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
1,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,136,Access to field `storage` on foreign value `downloadMission` (degree 1),Design,LawOfDemeter
2,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,151,Access to field `source` on foreign value `mission` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,152,Access to field `length` on foreign value `mission` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,153,Access to field `timestamp` on foreign value `mission` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,154,Access to field `kind` on foreign value `mission` (degree 1),Design,LawOfDemeter
6,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,157,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
7,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,160,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
8,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,199,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
9,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,203,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
10,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,219,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
11,us.shandian.giga.get.sqlite,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\get\sqlite\FinishedMissionStore.java,3,223,Access to field `storage` on foreign value `mission` (degree 1),Design,LawOfDemeter
1,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,12,"Possible God Class (WMC=61, ATFD=73, TCC=16.959%)",Design,GodClass
2,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,58,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
3,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,59,Access to field `target` on foreign value `out` (degree 1),Design,LawOfDemeter
4,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,64,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
5,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,81,Access to field `target` on foreign value `out` (degree 1),Design,LawOfDemeter
6,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,109,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
7,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,111,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
8,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,118,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
9,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,121,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
10,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,126,Access to field `target` on foreign value `aux` (degree 1),Design,LawOfDemeter
11,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,146,Access to field `target` on foreign value `out` (degree 1),Design,LawOfDemeter
12,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\CircularFileWriter.java,3,147,Access to field `target` on foreign value `out` (degree 1),Design,LawOfDemeter
1,us.shandian.giga.io,C:\User\divya\Projects\NewPipe\app\src\main\java\us\shandian\giga\io\FileStream.java,3,61,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
